,ga:pagepath,ga:pageviews,ga:uniquepageviews
0,/,2322,1946
1,/25th-ieee-computer-based-medical-systems-cbms-2012,1,1
806,/news/2011-12-12-funding-available-development-bioinformatics-tools-and-computational-approaches-bios,1,1
807,/news/2012-03-27-what-happened-collaborations-workshop,1,1
808,/news/2012-04-27-interesting-study-barriers-prevent-researchers-publishing-their-code,1,1
809,/news/2012-05-03-software-future-epsrc-invitation-address-grand-challenges,1,1
810,/news/2012-05-07-biobytes-learn-about-practical-computing-solutions-molecular-modelling-ligand-dockin,1,1
811,/news/2012-06-20-microsoft-and-amazon-join-e-infrastructure-summer-school,1,1
812,/news/2012-08-13-getting-know-jenkins-walkthrough-continuous-integration-server,10,10
813,/news/2012-08-13-scipy-youtube,1,1
814,/news/2012-11-05-two-applications-developers-needed-epcc?mpw=,1,1
815,/news/2013-03-06-proposals-big-data-workshops-sought,1,1
816,/news/2013-03-07-software-carpentry-boot-camp-southampton,2,2
817,/news/2013-05-31-crapl-academic-strength-open-source-licence,1,1
818,/news/2013-09-30-scientific-software-engineer-job-cambridge-advanced-imaging-centre,2,2
819,/news/2013-11-01-epsrc-fellowships-software-development-novel-research,3,3
820,/news/2013-11-14-cloud-computing-uk-research-community,1,1
821,/news/2013-11-19-github-sponsor-collaborations-workshop-2014-and-reproducible-research-hackday,1,1
822,/news/2014-01-09-bringing-public-data-life-competition-visualise-uk-publicly-funded-research,1,1
823,/news/2014-01-15-cambridge-r-software-carpentry-bootcamp-success,1,1
824,/news/2014-01-24-softwares-role-reproducible-research-who-should-be-involved,1,1
825,/news/2014-02-13-biojs-collection-open-access-visualisation-tools-released,1,1
826,/news/2014-02-26-making-it-easy-find-training-you-want?nw=,2,2
827,/news/2014-03-12-epsrc-release-software-future-ii,1,1
828,/news/2014-03-18-epcc-announces-three-new-vacancies,3,3
829,/news/2014-04-14-epsrc-funding-software-future,2,2
830,/news/2014-05-06-cw14-professor-carole-gobles-keynote-talk,1,1
831,/news/2014-05-14-linux-and-virtualisation-technical-training-officer-genome-analysis-centre,1,1
832,/news/2014-06-06-summer-school-experimental-methodology-computational-science-research,1,1
833,/news/2014-06-17-vacancy-ucl-looking-applications-and-systems-consultant,1,1
834,/news/2014-07-10-anyone-tried-explain-research-software-teenager,1,1
835,/news/2014-07-11-google-glass-operating-theatre,1,1
836,/news/2014-07-15-carole-goble-reproducible-research-what-it-really-means-how-reach-it,1,1
837,/news/2014-07-16-image-processing-software-development-biosciences-phd-available,2,2
838,/news/2014-08-12-fitbit-announces-sponsorship-rse-hackday,3,3
839,/news/2014-08-18-introduction-basic-software-engineering-using-ccpforge,1,1
840,/news/2014-09-09-call-papers-can-there-really-be-scholarship-digital-humanities-software,2,1
841,/news/2014-09-16-looking-near-future-scientific-software-technology,2,2
842,/news/2014-12-05-chosen-fellows-2015-announced,3,3
843,/news/2014-12-10-research-software-engineer-wanted-university-oxford,2,2
844,/news/2015-01-23-data-carpentry-workshop-using-apis-access-life-science-data-web,1,1
845,/news/2015-01-30-vacancy-microsoft-research-cambridge-looking-new-software-engineers,5,4
846,/news/2015-02-24-egi-2015-workshop-explore-how-choose-open-license-data-or-code,1,1
847,/news/2015-02-24-egi-workshop-how-choose-open-license-data-or-code,2,1
848,/news/2015-02-27-cw15-keynote-speaker-announced-dr-andrew-hudson-smith-casa-ucl,2,2
849,/news/2015-03-06-scientific-software-engineer-positions-uk-met-office,1,1
850,/news/2015-03-17-triple-r-interviews-simon-hettrick?nw=,1,1
851,/news/2015-03-26-technology-job-gap-us,1,1
852,/news/2015-05-13-epsrc-announces-fellowship-research-software-engineers,2,2
853,/news/2015-06-03-howard-covington-announced-chair-alan-turing-institute,1,1
854,/news/2015-07-01-institutes-software-credit-workshop,1,1
855,/news/2015-07-23-software-credit-workshop-date-and-venue-announced-191015-nhm-london,1,1
856,/news/2015-08-11-lloyds-2015-science-risk-prize-big-data-cyber-risk,3,3
857,/news/2015-08-24-hpc-consultant-sought-cambridge-high-performance-computing-service,1,1
858,/news/2015-08-27-institute-fellow-robin-wilson-speaking-about-provenance-tracking-python-euroscipy,2,2
859,/news/2015-08-27-research-software-engineers-wanted-university-oxford-life-science,1,1
860,/news/2015-09-10-software-credit-workshop-registration-now-open-191015-nhm-london,1,1
861,/news/2015-09-11-fellows-2016-launch-webinar-today-3pm-bst-join-us-find-out-more,1,1
862,/news/2015-09-28-bioinformatics-officer-francis-crick-institute-london,2,2
863,/news/2015-09-29-fellows-2016-application-closing-date-extended-4th-october-2015,25,25
864,/news/2015-10-27-software-carpentry-women-science-and-engineering-uk,1,1
865,/news/2015-10-28-rcuk-cloud-working-group-workshop-1st-dec-london-register-now,5,5
866,/news/2015-10-29-applications-open-digital-catapult-centre-researcher-residence-programme,1,1
867,/news/2015-11-05-free-data-science-workshop-12-november-2015-london,1,1
868,/news/2015-12-07-fellows-2016-announced,1,1
869,/news/2016-01-05-pdesoft-4-8-july-2016-2nd-announcement-and-call-abstracts,1,1
870,/news/2016-01-22-need-free-help-your-research-software-try-institutes-open-call,1,1
871,/news/2016-02-05-best-practices-software-benchmarking-20-april-2016-london,4,4
872,/news/2016-02-15-three-tips-build-best-software-scientific-research,1,1
873,/news/2016-02-15-three-tips-build-best-software-scientific-research?nw=,1,1
874,/news/2016-02-19-bbc-feature-writer-david-robson-running-better-writing-workshop-cw16,5,5
875,/news/2016-02-19-bbc-feature-writer-david-robson-running-better-writing-workshop-cw16?mpw=,1,1
876,/news/2016-02-20-take-part-women-hpc-study,1,1
877,/news/2016-03-10-three-bioinformatics-positions-open-rbg-kew,2,1
878,/news/2016-03-31-data-and-software-carpentry-person-instructor-training-edinburgh,3,3
879,/news/2016-04-04-vacancy-research-operations-manager-evidence-based-medicine-lab,2,1
880,/news/2016-04-08-hartree-centre-summer-schools-2016-will-address-big-data-skills-shortage,2,1
881,/news/2016-05-05-learning-code-isnt-scary,1,1
882,/news/2016-05-09-first-ever-conference-research-software-engineers-call-participation,27,26
883,/news/2016-05-09-first-ever-conference-research-software-engineers-call-participation?nw=,10,9
884,/news/2016-05-18-r-consortium-and-software-carpentry-instructor-training,2,2
885,/news/2016-06-08-mozilla-fellowships-science-2016-0,2,2
886,/news/2016-06-10-announcing-research-data-visualisation-workshop,2,2
887,/news/collaborations-workshop-2017-cw17,54,45
888,/news/fellowship-programme-2017,382,326
889,/news/hpc-application-software-analyst-francis-crick-institute,3,3
890,/news/imperial-college-deploys-supported-version-control-aid-better-software-management,58,54
891,/news/journal-open-research-software-looking-associate-editors,2,2
892,/news/measuring-impact-workshops-miw-apply-participate,6,5
893,/news/numfocus-seeks-projects-director,39,31
894,/news/position-available-junior-research-software-engineer-junior-hpc-systems-administrator,4,3
895,/news/position-available-technical-head-centre-excellence-modelling-atmosphere-and-climate,1,1
896,/news/postdoctoral-position-cse-sw-methodologies-research,31,28
897,/news/research-associateresearch-software-engineer-massive-scale-complex-systems-simulation,3,3
898,/news/research-software-engineer-rse-conference,18,14
899,/news/senior-research-software-engineer-post-university-manchester,2,2
900,/news/survey-software-licensing,42,38
901,/news/three-bioinformatics-positions-open-rbg-kew,1,1
902,/node/1376,1,1
903,/node/1720,8,8
904,/node/1772,1,1
905,/node/1957,2,2
906,/online-sustainability-evaluation,87,74
907,/open-call,18,16
908,/open-call-application-form,4,4
909,/open-call-application-form?mpw=,1,1
910,/orderconf-Measuring the Impact of Workshops (MIW),11,11
911,/outcomes-cw11,1,1
912,/people,192,138
913,/people/toni-collins,1,1
914,/physics-sports,4,4
915,/policy,17,14
916,/policy/manifesto,30,23
917,/policy/research-software-engineers,106,79
918,/preparing-icat-thousands-new-users,3,3
919,/rdvw,73,63
920,/rdvw/committees,2,2
921,/ready-release,33,32
922,/register-Measuring the Impact of Workshops (MIW),12,11
923,/Research Data Visualisation Workshop (RDVW),19,13
924,/research-data-visualisation-workshop-rdvw,13,12
925,/research-software-engineer-agm-and-hackday,11,10
926,/research-software-group,61,49
927,/research-software-group/open-call-projects,107,97
928,/resources,53,42
929,/resources/approaches-software-sustainability,77,71
930,/resources/case-studies,135,114
931,/resources/case-studies/achieving-unexpected-goals-ambitious-social-science-project,1,1
932,/resources/case-studies/analysing-texts-digital-archives,1,1
933,/resources/case-studies/better-software-and-better-software-management-even-across-distributed-team,3,3
934,/resources/case-studies/biofuel-research-potential-grows-updated-software,4,4
935,/resources/case-studies/flexible-working-crystal-structure-modelling,5,5
936,/resources/case-studies/helping-research-project-transform-business-service,1,1
937,/resources/case-studies/improving-development-popular-bone-analysis-software,18,16
938,/resources/case-studies/improving-laboratory-mobile-app-software-wider-uptake,3,3
939,/resources/case-studies/making-high-performance-computing-resources-more-accessible,1,1
940,/resources/case-studies/making-software-available-new-users,1,1
941,/resources/case-studies/preparing-icat-thousands-new-users,3,3
942,/resources/case-studies/preparing-musculoskeletal-software-public-release,3,3
943,/resources/case-studies/software-hub-central-resource-jisc-software,26,23
944,/resources/case-studies/studying-circadian-rhythms-plants-and-insects,4,4
945,/resources/conference-intelligence,13,12
946,/resources/conference-intelligence/20th-annual-international-conference-intelligent-systems-molecular,1,1
947,/resources/conference-intelligence/30th-conference-international-society-biomechanics-sports-isbs,3,1
948,/resources/conference-intelligence/3d-body-scanning-technologies,11,11
949,/resources/conference-intelligence/atlasti-6-introductory-workshop,4,4
950,/resources/conference-intelligence/cedar-workshop-2013,1,1
951,/resources/conference-intelligence/clinical-fellow-focus-group-meeting-2014,2,1
952,/resources/conference-intelligence/cold-spring-harbor-laboratorywellcome-trust-conference-genome-info,1,1
953,/resources/conference-intelligence/conference-science-and-internet,2,1
954,/resources/conference-intelligence/dart-workshop,4,3
955,/resources/conference-intelligence/digital-engagement-2011,1,1
956,/resources/conference-intelligence/how-can-sport-drive-engineering-innovation,4,4
957,/resources/conference-intelligence/international-sustainability-conference,1,1
958,/resources/conference-intelligence/international-workshop-snow-grain-size-2013,1,1
959,/resources/conference-intelligence/knowledge-engineering-and-knowledge-management,11,11
960,/resources/conference-intelligence/microsoft-azure-research-training,1,1
961,/resources/conference-intelligence/national-astronomy-meeting-2013,1,1
962,/resources/conference-intelligence/visualizing-biological-data-vizbi-2012,1,1
963,/resources/day-software-life,13,7
964,/resources/get-speed,32,24
965,/resources/guides,45,35
966,/resources/guides-everything,12,10
967,/resources/guides-everything/how-write-case-funding-software-developer,9,9
968,/resources/guides-everything/software-evaluation-guide,1400,1224
969,/resources/guides-everything/using-git-shared-folders-and-virtual-machines,3,3
970,/resources/guides-everything/using-git-shared-folders-and-virtual-machines-3,460,443
971,/resources/guides/adopting-open-source-licence,92,84
972,/resources/guides/adopting-open-source-licence?ad=semD&an=google_s&am=broad&q=reason+of+choosing+open+source+software&o=38140&qsrc=998&l=sem&askid=,1,1
973,/resources/guides/building-better-community,2,2
974,/resources/guides/choosing-project-and-product-names,333,318
975,/resources/guides/choosing-repository-your-software-project,912,837
976,/resources/guides/cloud-for-funders-best-practice,11,10
977,/resources/guides/cloud-for-research-best-practice,26,22
978,/resources/guides/congratulations-youve-inherited-some-code,31,28
979,/resources/guides/creating-and-managing-sourceforge-projects,6,6
980,/resources/guides/defending-your-code-against-dependency-problems,85,84
981,/resources/guides/developing-maintainable-software,455,405
982,/resources/guides/digital-preservation-and-curation-danger-overlooking-software,16,16
983,/resources/guides/epsrc-research-data-policy-and-software,24,19
984,/resources/guides/help-my-developer-running-away,122,117
985,/resources/guides/hosted-continuous-integration,34,29
986,/resources/guides/how-create-and-manage-sourceforge-projects,167,158
987,/resources/guides/how-create-and-manage-sourceforge-projects?mpw=,5,5
988,/resources/guides/migrating-project-resources-what-remember,4,4
989,/resources/guides/ready-release,6,6
990,/resources/guides/recruiting-champions-your-project,21,20
991,/resources/guides/recruiting-student-developers,13,13
992,/resources/guides/retrieving-project-resources-nescforge,3,3
993,/resources/guides/software-development-general-best-practice,243,232
994,/resources/guides/software-management-plans,253,233
995,/resources/guides/starting-community-taking-your-software-world,10,9
996,/resources/guides/starting-new-software-project-few-things-consider,364,347
997,/resources/guides/supporting-open-source-software,3,3
998,/resources/guides/sustainability-and-preservation-framework,12,12
999,/resources/guides/testing-your-software,60,57
1000,/resources/guides/which-journals-should-i-publish-my-software,87,71
1001,/resources/guides/which-journals-should-i-publish-my-software?mpw=,1,1
1002,/resources/guides/writing-readable-source-code,207,196
1003,/resources/guides/your-project-ending-dont-panic,3,3
1004,/resources/publications,37,29
1005,/resources/publications/better-software-better-research,22,22
1006,/resources/top-tips,67,46
1007,/resources/useful-resources,1,1
1008,/search?q=cache:x3leuCjIRQ0J:https://www.software.ac.uk/resources/guides/starting-new-software-project-few-things-consider+&cd=1&hl=en&ct=clnk&gl=us,1,1
1009,/search/node,1,1
1010,/search/node?keys=,1,1
1011,/search/node?keys='A speed blog from',1,1
1012,"/search/node?keys=""A+speed+blog+from""",1,1
1013,"/search/node?keys=""robin+wilson""",1,1
1014,"/search/node?keys=""speed+blog+from""",1,1
1015,/search/node?keys=7+out+of+10,1,1
1016,/search/node?keys=9 steops,1,1
1017,/search/node?keys=9 steps,1,1
1018,"/search/node?keys=A speed blog from the Collaborations Workshop 2016 (CW16). ""A speed blog from the Collaborations Workshop 2016""&advanced-form=1",1,1
1019,"/search/node?keys=A speed blog from the Collaborations Workshop 2016 (CW16). ""A speed blog from""&advanced-form=1",1,1
1020,"/search/node?keys=A speed blog from the Collaborations Workshop 2016 (CW16). A OR speed OR blog OR from OR the OR Collaborations OR Workshop OR 2016 OR (CW16). ""A speed blog from the Collaborations Workshop 2016""&advanced-form=1",1,1
1021,/search/node?keys=A speed blog from the Collaborations Workshop 2016 (CW16). A OR speed OR blog OR from OR the OR Collaborations OR Workshop OR 2016 OR (CW16).&advanced-form=1,1,1
1022,/search/node?keys=A speed blog from the Collaborations Workshop 2016 (CW16). A OR speed OR blog OR from&advanced-form=1,1,1
1023,/search/node?keys=A+speed+blog+from,2,1
1024,/search/node?keys=A+speed+blog+from+the+Collaborations+Workshop+2016+(CW16).,1,1
1025,/search/node?keys=approaches+to+software+sustainability,1,1
1026,/search/node?keys=arabidopsis,1,1
1027,/search/node?keys=archiv*,1,1
1028,/search/node?keys=archive,1,1
1029,/search/node?keys=archiving,2,1
1030,/search/node?keys=autokit,1,1
1031,/search/node?keys=azure,4,1
1032,/search/node?keys=better+software+better+research,3,1
1033,/search/node?keys=big+data,2,1
1034,/search/node?keys=billingham,1,1
1035,/search/node?keys=Billingham,1,1
1036,/search/node?keys=Billingham Billingham&f[0]=type:blog&advanced-form=1,1,1
1037,/search/node?keys=Billingham&advanced-form=1,1,1
1038,/search/node?keys=Billingham&f[0]=type:blog&advanced-form=1,2,1
1039,/search/node?keys=breaking software barriers,1,1
1040,/search/node?keys=breaking+software+barriers,1,1
1041,/search/node?keys=c++,2,1
1042,/search/node?keys=case+studies,1,1
1043,/search/node?keys=CATIA,1,1
1044,/search/node?keys=cc bb,1,1
1045,/search/node?keys=cc yy,1,1
1046,/search/node?keys=cgat,1,1
1047,/search/node?keys=christina+bergmann,1,1
1048,/search/node?keys=clifton,1,1
1049,/search/node?keys=collaborations,1,1
1050,/search/node?keys=collaborations+workshop,5,2
1051,/search/node?keys=Collaborations+workshop,3,2
1052,/search/node?keys=Collaborations+Worshop+sponsorship,2,1
1053,/search/node?keys=community,1,1
1054,/search/node?keys=compiler,2,2
1055,/search/node?keys=copyright,2,1
1056,/search/node?keys=creative commons,2,1
1057,/search/node?keys=cretive+commons,1,1
1058,/search/node?keys=CW+17,2,1
1059,/search/node?keys=cw16,2,1
1060,/search/node?keys=CW17,6,2
1061,/search/node?keys=CW17+Sponsors,2,1
1062,/search/node?keys=date+shiel,1,1
1063,/search/node?keys=day+in+the+software+life,2,1
1064,/search/node?keys=dentist,1,1
1065,/search/node?keys=distance,1,1
1066,/search/node?keys=duong,1,1
1067,/search/node?keys=egineering+software,1,1
1068,/search/node?keys=engineering software,1,1
1069,/search/node?keys=executable+software,1,1
1070,/search/node?keys=eye tracking,1,1
1071,/search/node?keys=eye+movement,1,1
1072,/search/node?keys=eyes,1,1
1073,/search/node?keys=fellows+selection,1,1
1074,/search/node?keys=fellows+terms,1,1
1075,/search/node?keys=fellows+terms+and+conditions,1,1
1076,/search/node?keys=fellowship,1,1
1077,/search/node?keys=five+stars,1,1
1078,/search/node?keys=graph pad,1,1
1079,/search/node?keys=graph+pad,1,1
1080,/search/node?keys=graphpad,1,1
1081,/search/node?keys=gui,1,1
1082,/search/node?keys=GUI,1,1
1083,/search/node?keys=havij+1.16,1,1
1084,/search/node?keys=hettric+presentation,2,1
1085,/search/node?keys=hettrick presentation,2,1
1086,/search/node?keys=Hong,1,1
1087,/search/node?keys=How+to+cite+and+describe+software,1,1
1088,/search/node?keys=how+to+write+a+good+blog+post,1,1
1089,/search/node?keys=I'm+a+Research+Software+Engineer,1,1
1090,/search/node?keys=impact,2,1
1091,/search/node?keys=imperial+college,1,1
1092,/search/node?keys=intermine,1,1
1093,/search/node?keys=kenji,1,1
1094,/search/node?keys=kenji OR takeda&advanced-form=1,1,1
1095,/search/node?keys=kenji takeda,2,1
1096,/search/node?keys=kenji takeda&f[0]=type:blog&advanced-form=1,1,1
1097,/search/node?keys=laurence,2,2
1098,/search/node?keys=library+carpentry,1,1
1099,/search/node?keys=licence,1,1
1100,/search/node?keys=license,4,1
1101,/search/node?keys=llvm,4,1
1102,/search/node?keys=long-term,1,1
1103,/search/node?keys=long-term+archiving,1,1
1104,/search/node?keys=message+queues,1,1
1105,/search/node?keys=microsoft,6,1
1106,/search/node?keys=mit,1,1
1107,/search/node?keys=monc,1,1
1108,/search/node?keys=Nekkloud,1,1
1109,/search/node?keys=netowkr,1,1
1110,/search/node?keys=network,3,3
1111,/search/node?keys=network+RSE,1,1
1112,/search/node?keys=open+call,2,2
1113,/search/node?keys=opencall,1,1
1114,/search/node?keys=packaging,1,1
1115,/search/node?keys=packer,1,1
1116,/search/node?keys=provenance,4,2
1117,/search/node?keys=psychology,1,1
1118,/search/node?keys=pydata,5,3
1119,/search/node?keys=quality,3,1
1120,/search/node?keys=quality criteria,1,1
1121,/search/node?keys=qualty+criteria,1,1
1122,/search/node?keys=ranier,1,1
1123,/search/node?keys=raniere,1,1
1124,/search/node?keys=rdm,1,1
1125,/search/node?keys=recipy,1,1
1126,/search/node?keys=reproducible,4,2
1127,"/search/node?keys=reproducible&page=0,0,0",1,1
1128,"/search/node?keys=reproducible&page=1,0,0,0,0,0,0,0,0,0,0",1,1
1129,"/search/node?keys=reproducible&page=2,0,0,0,0,0,0,0",1,1
1130,/search/node?keys=research+grants,1,1
1131,/search/node?keys=robin+wilson,1,1
1132,/search/node?keys=Robin+Wilson,1,1
1133,/search/node?keys=RSE,1,1
1134,/search/node?keys=RSE Laders,1,1
1135,/search/node?keys=RSE+LEaders,1,1
1136,/search/node?keys=sheep+dog+n+wolf,1,1
1137,/search/node?keys=shield,1,1
1138,/search/node?keys=speed,2,2
1139,/search/node?keys=speedblog,1,1
1140,/search/node?keys=spss,2,1
1141,/search/node?keys=steve+crouch+SSI,1,1
1142,/search/node?keys=summer+school,1,1
1143,/search/node?keys=survey,1,1
1144,/search/node?keys=t+shirts,1,1
1145,/search/node?keys=takeda,1,1
1146,/search/node?keys=terms,1,1
1147,/search/node?keys=trademark,1,1
1148,/search/node?keys=trademarks,1,1
1149,/search/node?keys=VPH+-+share,1,1
1150,/search/node?keys=waschington,1,1
1151,/search/node?keys=washington,3,1
1152,/search/node?keys=we+have+a+problem,1,1
1153,/search/node?keys=We+have+a+problem,1,1
1154,/search/node?keys=what+is+software,1,1
1155,/search/node?keys=work+scientific+software+recognized,1,1
1156,/search/node?keys=writing,4,3
1157,/search/node?keys=writing+f,1,1
1158,/search/node?keys=writing+for+the+SSI,1,1
1159,/search/node/help,1,1
1160,/search/node/robin wilson,1,1
1161,/selina-aragon,4,3
1162,/sign-our-weekly-news-and-blog-digest,9,8
1163,/so-exactly-what-software-did-you-use,22,22
1164,/software-carpentry,79,63
1165,/software-credit,19,18
1166,/software-credit/who-is-coming,1,1
1167,/software-evaluation-guide,34,29
1168,/software-evaluation-results?nid=448&surveyid=1421945970-t68hp46pq4,1,1
1169,/software-management-plans,50,42
1170,/software-sustainability-institute,1,1
1171,/software-sustainability-institute-changing-research-software-attitudes-and-practices,13,12
1172,/swc-instructor-training,5,5
1173,/tag-feed?tag=Author:Steve Crouch,1,1
1174,/tag-feed?tag=recomputation,1,1
1175,/tag/jobs,37,31
1176,/tag/jobs?page=1,2,2
1177,/tag/jobs?page=2,3,2
1178,/tag/jobs?page=3,1,1
1179,/tag/jobs?page=4,1,1
1180,/tag/jobs?page=5,1,1
1181,/tag/policy research,9,6
1182,/tags/collab17-0,1,1
1183,/tags/data-analysis-0,2,2
1184,/tags/day-software-life-3,1,1
1185,/tags/desert-island-hard-disks-0,2,1
1186,/tags/evaluation-0,1,1
1187,/tags/fellows-1,15,9
1188,/tags/fellowship-2017,14,12
1189,/tags/guides-1,4,2
1190,/tags/legacy-projects-0,1,1
1191,/tags/mike-croucher-0,2,2
1192,/tags/olivia-guest-1,1,1
1193,/tags/profiles-0,1,1
1194,/tags/projects-1,2,1
1195,/tags/reports-1,1,1
1196,/tags/research-software-2,2,2
1197,/tags/research-software-engineers-1,4,3
1198,/tags/rse-0,1,1
1199,/tags/vincent-knight,1,1
1200,/tags/workshops-1,4,1
1201,/tags/workshops-2,1,1
1202,/taxonomy/term/1585,1,1
1203,/taxonomy/term/1586,1,1
1204,/taxonomy/term/1603,1,1
1205,/taxonomy/term/1612,1,1
1206,/taxonomy/term/1615,2,2
1207,/taxonomy/term/1646,2,2
1208,/taxonomy/term/1653,11,7
1209,/taxonomy/term/1653/edit?destination=/admin/structure/taxonomy/manage/tags/overview,3,1
1210,/taxonomy/term/1725/edit?destination=/admin/structure/taxonomy/manage/tags/overview,1,1
1211,/taxonomy/term/1751,1,1
1212,/taxonomy/term/1762,1,1
1213,/taxonomy/term/1793,1,1
1214,/taxonomy/term/1825,1,1
1215,/taxonomy/term/1902,1,1
1216,/taxonomy/term/2019,1,1
1217,/taxonomy/term/2150,1,1
1218,/taxonomy/term/2152,1,1
1219,/taxonomy/term/2210/edit?destination=/admin/structure/taxonomy/manage/tags/overview,1,1
1220,/taxonomy/term/2267,1,1
1221,/taxonomy/term/2299,1,1
1222,/taxonomy/term/2530,6,3
1223,/taxonomy/term/2756,1,1
1224,/taxonomy/term/2801,1,1
1225,/taxonomy/term/2888,1,1
1226,/taxonomy/term/2966,1,1
1227,/taxonomy/term/2967,2,2
1228,/taxonomy/term/3141,1,1
1229,/teams/policy,11,9
1230,/term/speed-blogging,21,20
1231,/thinkcode,2,1
1232,/toni-collins,1,1
1233,/tosca-2014,1,1
1234,/Training-For-CDTs,18,13
1235,/translate_c?act=url&depth=1&hl=pt-BR&ie=UTF8&prev=_t&rurl=translate.google.com.br&sl=en&tl=pt-BR&u=https://www.software.ac.uk/cw17&usg=ALkJrhhdR84cnMbihfHLpsJ1PKrvHxb7eA,1,1
1236,/translate_c?depth=1&hl=es&prev=search&rurl=translate.google.es&sl=en&u=https://www.software.ac.uk/about/people/neil-chue-hong&usg=ALkJrhgfwMirBEui1h2VjcjDXmsB4vY7DQ,1,1
1237,/translate_c?depth=1&hl=fr&prev=search&rurl=translate.google.be&sl=en&u=https://www.software.ac.uk/resources/guides/choosing-project-and-product-names&usg=ALkJrhgNt-WYLEPja7HmkdN9ShwCqBHHhQ,1,1
1238,/translate_c?depth=1&hl=id&prev=search&rurl=translate.google.co.id&sl=en&u=https://www.software.ac.uk/resources/guides/how-create-and-manage-sourceforge-projects&usg=ALkJrhhoMZ-FK2koiPONp25vSSDZWnLeIQ,2,2
1239,/translate_c?depth=1&hl=ja&prev=search&rurl=translate.google.co.jp&sl=en&u=https://www.software.ac.uk/resources/guides-everything/how-write-case-funding-software-developer&usg=ALkJrhjc9wDtHTWrZMV1x6yOLheR4okCCQ,1,1
1240,/translate_c?depth=1&hl=ml&prev=search&rurl=translate.google.co.in&sl=en&u=https://www.software.ac.uk/blog/2013-08-23-ten-reasons-be-research-software-engineer&usg=ALkJrhgJLn5VQO1wkdFpv674bUa3_HOpJg,1,1
1241,/translate_c?depth=1&hl=pl&prev=search&rurl=translate.google.pl&sl=en&u=https://www.software.ac.uk/ready-release&usg=ALkJrhgbTzWl6eEOq4URfcy7RlqZGAcLFg,1,1
1242,/translate_c?depth=1&hl=pt-BR&prev=search&rurl=translate.google.com.br&sl=en&u=https://www.software.ac.uk/resources/case-studies/software-hub-central-resource-jisc-software&usg=ALkJrhgc9zZjEZOdszzDMzmiqsvoTLg3PA,1,1
1243,/translate_c?depth=1&hl=sv&prev=search&rurl=translate.google.se&sl=en&u=https://www.software.ac.uk/resources/guides/developing-maintainable-software&usg=ALkJrhhOZCZNTlEfNA3T8PcpnaLGJZ-swA,1,1
1244,/translate_c?depth=1&hl=tr&prev=search&rurl=translate.google.com.tr&sl=en&u=https://www.software.ac.uk/how-cite-and-describe-software&usg=ALkJrhjsmimtwAq0V9IJTwilgSz-mLBgqw,1,1
1245,/translate_c?depth=1&hl=zh-TW&prev=search&rurl=translate.google.com.au&sl=en&u=https://www.software.ac.uk/cw16&usg=ALkJrhiaFRBVXNEREYd2wIrE5LsILIVwbw,1,1
1246,/user,2,2
1247,/user/1,11,8
1248,/user/10,3,2
1249,/user/11,7,3
1250,/user/137,2,2
1251,/user/141,1,1
1252,/user/144,3,3
1253,/user/145,2,2
1254,/user/146,4,3
1255,/user/148,74,45
1256,/user/16,2,2
1257,/user/7,12,7
1258,/user/8,2,2
1259,/user/login,38,31
1260,/using-continuous-integration-build-and-test-your-software,13,13
1261,/videos-lightning-talks,2,1
1262,/web-scraping-arts-humanities-and-social-sciences-workshop-2013,5,4
1263,/what-do-we-do,30,26
1264,/what-do-we-do/areas-of-expertise,47,45
1265,/what-do-we-do/google-summer-of-code/parameter-sweeping-gridsam,1,1
1266,/what-do-we-do/google-summer-of-code/project-idea-template-contributor,2,2
1267,/what-do-we-do/google-summer-of-code/restful-ogsadai,1,1
1268,/what-do-we-do/preserving-software,1,1
1269,/what-do-we-do/training,81,47
1270,/what-do-we-do/upcoming-and-past-events,3,3
1271,/which-journals-should-i-publish-my-software,536,355
1272,/who-do-we-work,56,36
1273,/who-do-we-work/aircraft-geometry-and-surrogate-modelling,10,7
1274,/who-do-we-work/apes,4,4
1275,/who-do-we-work/bonej,3,3
1276,/who-do-we-work/brain-research-imaging-centre-edinburgh,3,3
1277,/who-do-we-work/cooling-muons-particle-physics,1,1
1278,/who-do-we-work/culham-centre-fusion-energy,1,1
1279,/who-do-we-work/distance,2,2
1280,/who-do-we-work/dmacrys,2,2
1281,/who-do-we-work/monc,6,6
1282,/who-do-we-work/provenance-tool-suite,22,19
1283,/who-do-we-work/qubic,3,2
1284,/who-do-we-work/rti-vips,2,1
1285,/who-do-we-work/sprint,15,15
1286,/who-do-we-work/textvre,2,2
1287,/who-do-we-work/tpls,7,7
1288,/workshop-e-infrastructure-trainers,1,1
1289,/workshop-e-infrastructure-trainers/workshop-e-infrastructure-trainers-break-out-group-conclusions,2,2
1290,/workshop-research-software-engineers,61,58
1291,/workshops,18,13
1292,/writing-software-sustainability-institute,6,5
1293,/www1.free-share-buttons.top,116,40
